name,prompt,adj1,adj2,style,mos_quality,std_quality,mos_align,std_align
sd1.5_lowcorr_063.jpg,"overwatch small hut building, abstract style",,,abstract style,3.374371279,0.848518036,2.561561282,0.901862108
sd1.5_highcorr_168.jpg,"the celestial realm of the elven deities, soft lighting",soft lighting,,,2.806879489,0.616069006,3.548579908,0.51262523
sd1.5_highcorr_169.jpg,"profile face portrait of a tin toy robot, HDR lighting",HDR lighting,,,2.912636241,0.302881303,2.323114765,0.840730783
sd1.5_highcorr_202.jpg,"a biomechanical blue raspberry made of metal, top view, realistic style",top view,,realistic style,2.434068716,0.932946916,2.076296124,1.084759347
midjourney_lowstep_277.jpg,"plasticine sculptures of two lovers walking through paris, top view, long-shot, realistic style",top view,long-shot,realistic style,2.532240117,0.441071522,2.689956442,0.633932193
midjourney_lowstep_074.jpg,"legionary of the roman empire, baroque style",,,baroque style,2.782759734,0.746874752,2.948215667,0.846182724
xl2.2_normal_202.jpg,"a biomechanical blue raspberry made of metal, top view, realistic style",top view,,realistic style,3.080710077,0.596315582,2.099096333,0.651755923
sd1.5_lowstep_240.jpg,"photoreal portrait of a futuristic intricate robot, top view, blurred detail",top view,blurred detail,,3.727389608,0.45341686,3.00217219,0.848606221
DALLE2_normal_104.jpg,"a biomechanical cybertronic frog, baroque style",,,baroque style,2.686140018,0.601714702,3.154626828,0.590882101
DALLE2_normal_294.jpg,"anthropomorphic thresher shark in knight armor dropping his sword, long-shot, soft lighting, baroque style",long-shot,soft lighting,baroque style,2.806879489,0.665417506,2.557728222,0.9408609
midjourney_lowstep_059.jpg,barak obama as master chief,,,,3.407636041,0.597186436,3.627943604,0.89618239
glide_normal_114.jpg,"donut glazed with white chocolate, baroque style",,,baroque style,1.448560438,0.379723617,2.402534584,0.489732639
DALLE2_normal_137.jpg,"white fur furry mothman movie scene , hyper detail",hyper detail,,,1.131619326,0.337375552,2.008581504,1.543083168
AttnGAN_normal_292.jpg,"a translucent bioluminescent ctenophore floating deep in the sea, close-up, soft lighting, realistic style",close-up,soft lighting,realistic style,1.006026006,0.731788712,1.158635814,0.946042119
AttnGAN_normal_145.jpg,"kraken is using large sponge for bath, long-shot",long-shot,,,1.106041797,0.423951925,0.739160734,0.406148152
sd1.5_lowcorr_248.jpg,"a redhair beautiful girl wearing brown olive dress, close-up, blurred detail",close-up,blurred detail,,0.100536848,0.474052702,0.423281003,0.489687255
sd1.5_lowstep_013.jpg,everything is a dream,,,,2.67293154,0.64884122,3.646722598,0.698647445
midjourney_lowstep_279.jpg,"table with everything ready for 5 o'clock at flower garden, elevation view, long-shot, baroque style",elevation view,long-shot,baroque style,2.015840767,0.453640001,2.243796519,0.95157314
midjourney_normal_270.jpg,"european woodcut of a wooden sailing vessel on a stormy, cold color, blurred detail, anime style",cold color,blurred detail,anime style,3.757702826,0.469144515,3.465014103,0.566099379
AttnGAN_normal_002.jpg,man lost in space,,,,0.195283431,0.949402643,0.506802093,0.723514494
DALLE2_normal_286.jpg,"an epic artistic colourful natural scene on an alien planet, elevation view, soft lighting, sci-fi style",elevation view,soft lighting,sci-fi style,2.731907882,0.791364456,3.116693004,0.506429624
sd1.5_lowstep_203.jpg,"a beautiful brutalist concrete forest temple, elevation view, abstract style",elevation view,,abstract style,2.293736737,0.672163287,2.462224445,0.79451797
DALLE2_normal_040.jpg,an elaborate robot coding,,,,2.80733647,0.845322253,3.311510172,0.849421262
sd1.5_highcorr_265.jpg,"a blue anatomically correct human brain made of metal, warm color, long-shot, anime style",warm color,long-shot,anime style,2.89203224,0.736669037,3.048674194,0.447396794
sd1.5_highcorr_074.jpg,"legionary of the roman empire, baroque style",,,baroque style,2.765509892,0.246743755,3.481534167,0.451111038
midjourney_lowstep_035.jpg,illustration of a rowboat,,,,2.869848764,0.629039459,3.797711871,0.357910762
AttnGAN_normal_265.jpg,"a blue anatomically correct human brain made of metal, warm color, long-shot, anime style",warm color,long-shot,anime style,1.69003938,0.651399117,0.57602485,0.754401443
DALLE2_normal_081.jpg,"large purple lovecraftian void, sci-fi style",,,sci-fi style,1.523022688,0.421786868,2.951467196,1.209974957
sd1.5_lowstep_206.jpg,"robots creating new robots in a dirty factory, blurred detail, sci-fi style",blurred detail,,sci-fi style,3.897509797,0.399920436,3.547400398,0.205362502
midjourney_normal_281.jpg,"portrait of a philippine character in a scenic environment, top view, hyper detail, sci-fi style",top view,hyper detail,sci-fi style,3.815818605,0.412404276,3.494659672,0.656487449
AttnGAN_normal_271.jpg,"the gold skull coming out from open cracked marble head, cold color, hyper detail, sci-fi style",cold color,hyper detail,sci-fi style,0.712778692,0.720126386,1.123081248,1.206849974
glide_normal_106.jpg,"vaporware yosemite amusement park, sci-fi style",,,sci-fi style,1.24239184,0.460287427,1.009528271,0.932503914
xl2.2_normal_273.jpg,"exploring an epic organic and colourful underground city, warm color, HDR lighting, abstract style",warm color,HDR lighting,abstract style,2.996365552,0.492369506,3.079505301,1.041156944
AttnGAN_normal_244.jpg,"man at a royal banquet wearing an asymmetrical gown, top view, soft lighting",top view,soft lighting,,0.549851479,0.309200152,0.39726338,0.33883876
xl2.2_normal_113.jpg,"epic colourful scene from a dream, abstract style",,,abstract style,2.586734895,0.977837348,3.380663214,0.480103284
DALLE2_normal_184.jpg,"professional studio logo for robot artists, close-up, baroque style",close-up,,baroque style,2.248459435,0.645560772,3.094936968,0.895687389
xl2.2_normal_269.jpg,"poignant portrait of an older man remembering his youth, warm color, hyper detail, baroque style",warm color,hyper detail,baroque style,3.279275256,0.671699643,3.146889346,0.691326734
sd1.5_highcorr_209.jpg,"an uprising of disneyland costumed characters, HDR lighting, baroque style",HDR lighting,,baroque style,2.082442662,0.45744994,2.903929414,0.780254682
sd1.5_lowcorr_032.jpg,an emo portrait painting,,,,3.240419025,0.585332937,2.951467196,0.381386511
sd1.5_lowcorr_213.jpg,"a biomechanical hibiscus flower made of metal, elevation view, abstract style",elevation view,,abstract style,2.940135868,0.632578221,2.976904363,0.631673282
xl2.2_normal_084.jpg,"sheep that looks like broccoli, baroque style",,,baroque style,3.679751519,0.522499011,3.197097634,0.804117051
xl2.2_normal_253.jpg,"a biomechanical cyborg torso abandoned in a factory, close-up, HDR lighting",close-up,HDR lighting,,3.88997508,0.749950937,3.127665478,0.868465101
sd1.5_lowcorr_104.jpg,"a biomechanical cybertronic frog, baroque style",,,baroque style,3.430745058,0.347061602,3.433697306,0.485876913
sd1.5_lowcorr_237.jpg,"portrait of terrified green ball gown young woman, top view, long-shot",top view,long-shot,,2.674859949,0.834530422,2.677763969,1.029200822
AttnGAN_normal_250.jpg,"a dramatic photo of a mountain made of layered cake, long-shot, blurred detail",long-shot,blurred detail,,0.719063368,0.718711966,0.753884027,0.846965204
DALLE2_normal_119.jpg,"female demon in a medieval dungeon, baroque style",,,baroque style,3.041507365,0.712890687,2.995621756,0.716968917
DALLE2_normal_254.jpg,"portrait of beautiful woman with magical nebula hair, long-shot, soft lighting",long-shot,soft lighting,,3.387959109,0.183505927,3.397119887,0.582873657
midjourney_normal_007.jpg,a cat doing karaoke,,,,3.658567698,0.360187657,3.410832372,1.035166179
glide_normal_148.jpg,"a portrait painting of a buck in suit, soft lighting",soft lighting,,,1.373683876,0.318550581,1.486464742,0.373860357
DALLE2_normal_011.jpg,the prince of the sun,,,,3.430745058,0.365402584,0.983010198,0.671414952
xl2.2_normal_039.jpg,beautiful topaz girl dark,,,,3.510122043,0.873307501,3.558776637,0.776615494
midjourney_lowstep_003.jpg,a cosmic universe,,,,1.112671152,0.583817321,2.976904363,0.760166479
midjourney_lowstep_245.jpg,"fullbody portrait of half - fox woman with fox ears, top view, HDR lighting",top view,HDR lighting,,3.14151795,0.611168928,3.022343767,0.910574302
midjourney_normal_267.jpg,"beautiful viking woman surrounded by treasure and gold, cold color, long-shot, realistic style",cold color,long-shot,realistic style,3.92991447,0.318910194,3.360542467,0.932845712
xl2.2_normal_207.jpg,"painting of a man farmer at work in the field, hyper detail, realistic style",hyper detail,,realistic style,2.897963605,0.562955703,2.988304467,1.102488072
AttnGAN_normal_015.jpg,santa claus on drugs,,,,0.91586726,0.403143871,0.571482359,0.516367865
sd1.5_lowcorr_130.jpg,"photography of a happy blonde girl , warm color",warm color,,,1.747769213,0.575456998,2.331936513,1.243115243
glide_normal_131.jpg,"cute fluffy baby panda lion hybrid , cold color",cold color,,,1.594706548,0.4927619,2.127109224,0.980757529
midjourney_normal_237.jpg,"portrait of terrified green ball gown young woman, top view, long-shot",top view,long-shot,,3.60083465,0.295704488,3.296107282,0.642840814
sd1.5_normal_234.jpg,"a mechanical human arm sticking out of the earth, cold color, soft lighting",cold color,soft lighting,,3.193169444,0.339580703,2.885703528,0.582262946
midjourney_lowstep_093.jpg,"photo of tony danza eating chili, abstract style",,,abstract style,3.116981428,0.903665277,2.702148916,0.711977881
sd1.5_lowstep_259.jpg,"a parade of disconnected images : a tragic supernova, hyper detail, HDR lighting",hyper detail,HDR lighting,,2.742340814,1.251389866,2.772204703,0.926589255
sd1.5_highcorr_057.jpg,sartre hugging a sad alien,,,,2.628129896,0.359560217,1.734770243,1.110217995
sd1.5_normal_131.jpg,"cute fluffy baby panda lion hybrid , cold color",cold color,,,3.718303223,0.466944517,1.933414643,1.403902789
sd1.5_highcorr_068.jpg,"yog sothoth chef in a kitchen, abstract style",,,abstract style,2.938008313,0.895728784,1.478626914,0.781446452
sd1.5_normal_024.jpg,goddess of mystic unity,,,,3.108824919,0.249741309,3.535509472,0.608158043
DALLE2_normal_068.jpg,"yog sothoth chef in a kitchen, abstract style",,,abstract style,2.293736737,0.525272753,1.793698006,0.830939638
sd1.5_normal_013.jpg,everything is a dream,,,,2.874527714,0.705562312,2.616801603,0.453937889
AttnGAN_normal_182.jpg,"a female warrior in charming phenix armor, top view, realistic style",top view,,realistic style,1.010879855,0.442529208,0.373079324,0.430669632
midjourney_lowstep_097.jpg,"donald trump playing in the rain, realistic style",,,realistic style,2.86026573,0.471702186,2.628994077,0.783695298
sd1.5_lowcorr_170.jpg,"portrait of butterflies swarming flowers, warm color",warm color,,,3.403754047,0.667702471,3.5526433,0.396662166
midjourney_normal_008.jpg,joe biden very happy,,,,2.736106345,0.64307607,3.391795303,0.805137727
sd1.5_highcorr_254.jpg,"portrait of beautiful woman with magical nebula hair, long-shot, soft lighting",long-shot,soft lighting,,0.361905197,0.200163126,0.743156459,0.537503739
sd1.5_lowcorr_179.jpg,"underwater photography of the rough ocean, HDR lighting",HDR lighting,,,1.539115041,0.756031265,2.163775142,1.144469359
midjourney_lowstep_234.jpg,"a mechanical human arm sticking out of the earth, cold color, soft lighting",cold color,soft lighting,,2.791787056,0.570871875,2.736797804,0.572117555
AttnGAN_normal_187.jpg,"softboy aesthetic in ancient greek clothing, hyper detail, realistic style",hyper detail,,realistic style,0.902526954,0.715325564,0.874199281,0.907045198
glide_normal_029.jpg,legendary river of slugs,,,,0.612055936,0.242380104,1.225743967,1.106163576
sd1.5_highcorr_101.jpg,"a man playing an invisible cello, sci-fi style",,,sci-fi style,2.308829171,0.515926101,2.796487664,0.481584786
midjourney_lowstep_289.jpg,"portrait photo of a scientist deformed by some unknown disease, close-up, hyper detail, baroque style",close-up,hyper detail,baroque style,2.260001775,0.474919439,2.745874276,0.667943627
sd1.5_lowcorr_261.jpg,"epic vessel cage armor of interdimensional adventurer, warm color, elevation view, sci-fi style",warm color,elevation view,sci-fi style,3.048428469,0.693877117,2.857455034,0.963858726
sd1.5_lowstep_287.jpg,"cute anthropomorphic lizard person portrait symmetrical axis, elevation view, HDR lighting, realistic style",elevation view,HDR lighting,realistic style,3.150815738,0.67261686,2.529347845,1.007230535
sd1.5_lowstep_103.jpg,"a giant rock floating in the air, abstract style",,,abstract style,0.676891105,0.549546942,1.460690493,1.059285728
glide_normal_024.jpg,goddess of mystic unity,,,,1.312728533,0.589689332,0.528272961,0.794562287
sd1.5_highcorr_031.jpg,black mickey mouse skull,,,,2.92075847,0.561490012,3.031176323,0.711475471
midjourney_normal_284.jpg,"portrait of beautiful female supermodel wearing olive dress, top view, soft lighting, baroque style",top view,soft lighting,baroque style,4.074643938,0.355213159,3.047185079,0.668757726
DALLE2_normal_107.jpg,"spritesheet game asset vector art, realistic style",,,realistic style,2.713760366,0.440479774,2.971918712,0.213385477
midjourney_lowstep_106.jpg,"vaporware yosemite amusement park, sci-fi style",,,sci-fi style,2.14357511,0.856947557,2.377248288,1.150511224
midjourney_lowstep_044.jpg,male warrior silver armor,,,,2.132904587,0.982378921,3.055730638,0.505044888
DALLE2_normal_076.jpg,"a biomechanical dahlia flower, sci-fi style",,,sci-fi style,2.743331976,0.618284487,3.136505822,0.638682764
sd1.5_lowcorr_103.jpg,"a giant rock floating in the air, abstract style",,,abstract style,3.257944615,0.674756139,2.785369917,0.891633127
sd1.5_lowstep_069.jpg,"synthwave astronaut tabby cat, baroque style",,,baroque style,2.92680752,0.395842556,3.237018522,0.4639974
glide_normal_003.jpg,a cosmic universe,,,,0.72412361,0.679821912,1.662380313,1.349794897
sd1.5_lowcorr_092.jpg,"steampunk walter white portrait , realistic style",,,realistic style,3.263456549,0.258187736,2.988304467,0.527167538
glide_normal_136.jpg,"man in his late 40 s wearing a suit, blurred detail",blurred detail,,,0.283510549,0.404464609,0.182860864,0.415381174
glide_normal_236.jpg,"short - haired short butch tomboy blonde engineer, top view, close-up",top view,close-up,,0.226073291,0.607386529,0.337265407,0.57200813
sd1.5_highcorr_162.jpg,"an industrial geometric temple lab room, top view",top view,,,3.359435142,0.430096954,2.653379023,0.965316204
glide_normal_097.jpg,"donald trump playing in the rain, realistic style",,,realistic style,0.663293231,0.81142886,0.047005435,0.457883741
xl2.2_normal_016.jpg,very sad rabbit crying,,,,3.395484412,0.26045841,2.307030807,0.256359155
AttnGAN_normal_136.jpg,"man in his late 40 s wearing a suit, blurred detail",blurred detail,,,0.778016184,0.460218385,0.617236002,0.684357761
sd1.5_normal_052.jpg,concept art of giant ogres,,,,2.852156791,0.68146831,2.462224445,1.29259016
glide_normal_038.jpg,christmas at kelly family,,,,1.291447579,0.465966876,1.909638159,1.053723941
DALLE2_normal_035.jpg,illustration of a rowboat,,,,1.662259142,0.330195054,3.17765537,0.903230858
DALLE2_normal_095.jpg,"moon sea with stars and galaxies, anime style",,,anime style,3.048428469,0.787819464,3.52538037,0.737317353
sd1.5_normal_163.jpg,"a portrait of girl boxer in a red dress, elevation view",elevation view,,,3.031344688,0.69441181,2.44244092,0.783055121
midjourney_lowstep_221.jpg,"goose being zipped - up by man in orange shirt, warm color, elevation view",warm color,elevation view,,2.276634155,0.861944562,2.443074357,0.600978799
sd1.5_normal_238.jpg,"many bodies floating in an infinite lake of blood, elevation view, close-up",elevation view,close-up,,2.329452272,0.761812897,2.889390821,0.717610583
sd1.5_normal_299.jpg,"beautiful fluffy baby giraffe cheetah hybrid mixed creature character concept, hyper detail, HDR lighting, baroque style",hyper detail,HDR lighting,baroque style,2.517978134,0.716384797,2.994768272,0.375299158
glide_normal_120.jpg,"die cut sticker of a pair of lips , warm color",warm color,,,1.04513849,0.443190099,1.734770243,1.194379884
midjourney_lowstep_151.jpg,"photo of a white fashion jewelry store, cold color",cold color,,,2.355888108,0.792922947,2.946511745,1.130432113
sd1.5_lowstep_201.jpg,"a gummy bear performing at woodstock concert, cold color, sci-fi style",cold color,,sci-fi style,3.058356047,0.621872604,2.93018727,0.503406257
sd1.5_normal_252.jpg,"a bokeh photo of a zombie gardener admiring flowers, close-up, soft lighting",close-up,soft lighting,,3.129903806,1.091988587,2.634813255,0.7087131
sd1.5_lowcorr_249.jpg,"a female elven warrior wearing platinum breastplate, close-up, hyper detail",close-up,hyper detail,,3.315088431,0.624011011,3.584646223,0.35334884
sd1.5_highcorr_079.jpg,"the infernal dark gun magicks , baroque style",,,baroque style,2.418144251,0.506189215,1.946215579,1.164780465
xl2.2_normal_058.jpg,hairy man in eagle costume,,,,0.712778692,0.756830043,0.826793192,0.634644364
sd1.5_highcorr_112.jpg,"gorgeous young scandanavian woman, realistic style",,,realistic style,2.86026573,0.440992951,2.628994077,1.036316266
sd1.5_normal_121.jpg,"cute green tabby cat made of leaves, cold color",cold color,,,3.685179175,0.360482027,2.247297688,0.767187268
midjourney_lowstep_224.jpg,"lovers being pulled apart across space and time, warm color, close-up",warm color,close-up,,1.744397974,0.349500081,2.75903949,0.63985891
DALLE2_normal_173.jpg,"ancient japanese fantasy garden at night, elevation view",elevation view,,,3.034849246,0.442576692,3.191417702,0.753532223
sd1.5_highcorr_078.jpg,"tree of life embroidered scene, abstract style",,,abstract style,3.093635734,0.661875301,3.047185079,0.534819491
midjourney_normal_037.jpg,demon queen with red eyes,,,,4.305784597,0.824311773,4.128221731,0.467201257
sd1.5_lowcorr_133.jpg,"a blue abyss underwater concept art, elevation view",elevation view,,,3.395484412,0.661752847,2.056333393,1.616123325
xl2.2_normal_266.jpg,"scottish stone cairn inside a glass jar buried in sand, cold color, close-up, sci-fi style",cold color,close-up,sci-fi style,3.001476926,0.782146284,3.013543571,0.679025817
sd1.5_lowstep_251.jpg,"a brain with eyeballs peaking out between the folds, long-shot, hyper detail",long-shot,hyper detail,,3.093256891,0.700533529,3.3393159,0.428205936
sd1.5_highcorr_026.jpg,a painting of a eclipse,,,,2.127719964,0.62058942,2.068271365,0.841338563
midjourney_lowstep_216.jpg,"elegant oval mirror and toucan with reflection, blurred detail, sci-fi style",blurred detail,,sci-fi style,3.306433702,0.602727791,3.057832635,1.542044537
sd1.5_lowcorr_168.jpg,"the celestial realm of the elven deities, soft lighting",soft lighting,,,3.058356047,0.960122431,3.535787107,0.362736725
DALLE2_normal_039.jpg,beautiful topaz girl dark,,,,2.674859949,0.568721509,2.568031711,1.05354889
sd1.5_lowstep_033.jpg,the pope had a rock band,,,,3.758770672,0.493223859,2.092525257,1.370166106
sd1.5_highcorr_133.jpg,"a blue abyss underwater concept art, elevation view",elevation view,,,0.970807385,0.803834703,2.000284186,1.581545127
sd1.5_lowcorr_098.jpg,"cute fox in suit dancing in club, abstract style",,,abstract style,2.746169865,0.433195486,2.37295214,0.805978198
sd1.5_normal_115.jpg,"ocean of canvas that catches fire, anime style",,,anime style,2.575026067,0.543464247,2.238834935,0.929424918
xl2.2_normal_104.jpg,"a biomechanical cybertronic frog, baroque style",,,baroque style,3.714251203,0.771773493,3.671158522,0.645354468
sd1.5_highcorr_110.jpg,"painted portrait of intense woman, anime style",,,anime style,2.442957962,0.432635852,2.785369917,0.628746866
sd1.5_lowstep_246.jpg,"alphonse eric from full metal alchemist brotherhood, elevation view, soft lighting",elevation view,soft lighting,,2.844740127,0.734712284,2.879719212,1.149651991
sd1.5_lowcorr_114.jpg,"donut glazed with white chocolate, baroque style",,,baroque style,3.091080213,0.566032177,2.703161695,0.551671285
sd1.5_normal_123.jpg,"anthropomorphic pine marten animal, elevation view",elevation view,,,2.74826005,0.272559117,1.857875624,0.586668292
glide_normal_226.jpg,"an anatomically correct cybertronic human heart, cold color, close-up",cold color,close-up,,0.630028469,0.765528319,0.191822787,0.542540432
midjourney_lowstep_179.jpg,"underwater photography of the rough ocean, HDR lighting",HDR lighting,,,1.39381957,0.536152058,2.22449748,1.005848848
AttnGAN_normal_274.jpg,"angled photograph of an abandoned train cart during dusk, cold color, soft lighting, baroque style",cold color,soft lighting,baroque style,0.965602553,0.351987104,0.922226041,1.063339529
sd1.5_lowstep_147.jpg,"bill gates and jason statham fight m , hyper detail",hyper detail,,,2.478101113,0.616176591,1.432547651,0.929152242
glide_normal_275.jpg,"a vibrant emotional key shot of cute australian shepherd, cold color, HDR lighting, anime style",cold color,HDR lighting,anime style,1.224345064,0.406981417,1.709939693,0.989342744
AttnGAN_normal_101.jpg,"a man playing an invisible cello, sci-fi style",,,sci-fi style,0.829617037,0.668279123,0.994900832,0.744714303
sd1.5_highcorr_019.jpg,big boss eating dinner,,,,2.640862716,0.610255337,2.354782696,1.159090147
xl2.2_normal_289.jpg,"portrait photo of a scientist deformed by some unknown disease, close-up, hyper detail, baroque style",close-up,hyper detail,baroque style,3.375915916,0.759548979,2.805902798,0.94027454
AttnGAN_normal_171.jpg,"grumpy disney princess sitting in a cave, cold color",cold color,,,1.1267749,0.730365211,0.720129493,0.825266215
AttnGAN_normal_107.jpg,"spritesheet game asset vector art, realistic style",,,realistic style,1.014269206,0.583958032,0.856484966,0.597655792
sd1.5_normal_031.jpg,black mickey mouse skull,,,,2.851759102,0.698872865,2.74673979,0.746797429
sd1.5_highcorr_039.jpg,beautiful topaz girl dark,,,,2.701159713,0.570850777,0.78808434,0.776253277
xl2.2_normal_287.jpg,"cute anthropomorphic lizard person portrait symmetrical axis, elevation view, HDR lighting, realistic style",elevation view,HDR lighting,realistic style,3.472753415,0.905046133,3.410425033,0.687718541
sd1.5_lowstep_105.jpg,"a 2 d guitarist character design, anime style",,,anime style,2.368763526,0.50945286,3.031176323,0.661724763
sd1.5_lowstep_038.jpg,christmas at kelly family,,,,3.524162768,0.534315477,3.386001822,0.757400808
sd1.5_highcorr_249.jpg,"a female elven warrior wearing platinum breastplate, close-up, hyper detail",close-up,hyper detail,,3.662501677,0.747053581,3.635603955,0.294447357
sd1.5_lowstep_022.jpg,panda chef in a kitchen,,,,2.776694622,0.598887109,2.462224445,1.077395701
sd1.5_lowcorr_142.jpg,"a biomechanical passion fruit flower, top view",top view,,,2.559384627,0.809880346,2.798535131,1.033574331
xl2.2_normal_209.jpg,"an uprising of disneyland costumed characters, HDR lighting, baroque style",HDR lighting,,baroque style,3.740283654,0.591549085,2.838030773,0.668347661
sd1.5_lowstep_243.jpg,"mushrooms and moss on a tree in a fairytale forest, elevation view, hyper detail",elevation view,hyper detail,,3.001476926,0.447169931,2.827314446,0.832921859
sd1.5_highcorr_244.jpg,"man at a royal banquet wearing an asymmetrical gown, top view, soft lighting",top view,soft lighting,,2.858767479,0.699674691,1.574170242,0.86148662
AttnGAN_normal_295.jpg,"depressed people standing around an hourglass with little sand left, long-shot, HDR lighting, anime style",long-shot,HDR lighting,anime style,0.427638474,0.384060919,0.642169337,0.637960568
glide_normal_122.jpg,"chinese demon god character design, top view",top view,,,1.328588457,0.612021554,2.034952727,1.208356226
AttnGAN_normal_072.jpg,"painted portrait of snake man, realistic style",,,realistic style,1.086342024,0.356270515,0.623776738,0.597267351
sd1.5_lowcorr_132.jpg,"a girl with rainbow in white shirt , top view",top view,,,0.713190373,0.723813015,1.416187676,0.982283038
sd1.5_lowstep_172.jpg,"art of a mimic from dungeons and dragons, top view",top view,,,3.490003257,0.670690795,3.220800678,0.431044548
sd1.5_normal_266.jpg,"scottish stone cairn inside a glass jar buried in sand, cold color, close-up, sci-fi style",cold color,close-up,sci-fi style,2.821971923,0.62455922,2.581604166,1.066632674
xl2.2_normal_185.jpg,"die cut sticker of chibi cute golf player , long-shot, anime style",long-shot,,anime style,3.613766055,0.211469853,3.013543571,0.572433515
DALLE2_normal_189.jpg,"lobster human hybrid in fashion photography, HDR lighting, baroque style",HDR lighting,,baroque style,2.660597966,0.777615619,2.494876872,1.213585592
sd1.5_lowstep_121.jpg,"cute green tabby cat made of leaves, cold color",cold color,,,3.685179175,0.464854496,2.281498001,0.556046536
sd1.5_highcorr_048.jpg,scottish highlands at dawn,,,,4.039711731,0.409328398,3.93726766,0.725572118
sd1.5_lowcorr_217.jpg,"a portrait photo of a beautiful female android, hyper detail, realistic style",hyper detail,,realistic style,2.559384627,0.744919197,2.666882993,0.913319979
sd1.5_highcorr_032.jpg,an emo portrait painting,,,,2.389620285,0.517439159,2.653379023,1.355114235
xl2.2_normal_260.jpg,"mickey mouse head automaton held by a mechanical claw, warm color, top view, anime style",warm color,top view,anime style,2.912021026,0.369101796,2.908503737,0.643410911
sd1.5_highcorr_008.jpg,joe biden very happy,,,,3.330022312,0.575477002,4.106087774,0.37188477
midjourney_lowstep_285.jpg,"portrait of an aesthetic kawaii goth woman with long dreads, top view, HDR lighting, anime style",top view,HDR lighting,anime style,3.075586915,0.373662,2.935379657,0.543694987
sd1.5_normal_054.jpg,beautiful white fluffy cat,,,,3.0785433,0.508847934,3.548579908,0.726600954
sd1.5_lowcorr_011.jpg,the prince of the sun,,,,3.116324583,0.41998477,2.979908012,0.639901652
sd1.5_lowstep_028.jpg,maroon to black gradient,,,,1.313948351,0.482293295,1.920999368,1.261267856
sd1.5_lowstep_213.jpg,"a biomechanical hibiscus flower made of metal, elevation view, abstract style",elevation view,,abstract style,3.288125226,0.963405506,3.080115584,0.73786776
sd1.5_lowstep_189.jpg,"lobster human hybrid in fashion photography, HDR lighting, baroque style",HDR lighting,,baroque style,2.869008944,1.03524383,3.1259885,0.802865666
DALLE2_normal_111.jpg,"grand canyon full of potato salad, sci-fi style",,,sci-fi style,2.580492981,0.448099293,1.316179121,0.478965237
glide_normal_167.jpg,"two women working in a recording studio, hyper detail",hyper detail,,,0.747178209,0.329033038,0.78808434,0.337559331
sd1.5_lowcorr_136.jpg,"man in his late 40 s wearing a suit, blurred detail",blurred detail,,,2.195092561,0.740081481,2.121896541,1.103338916
sd1.5_lowstep_088.jpg,"a space shuttle flying in space, abstract style",,,abstract style,2.188089699,0.526953369,2.987495218,0.506771856
xl2.2_normal_059.jpg,barak obama as master chief,,,,3.835000098,0.704624045,3.5526433,0.418555939
AttnGAN_normal_097.jpg,"donald trump playing in the rain, realistic style",,,realistic style,0.895799678,0.396296943,0.170445589,0.476335408
midjourney_normal_149.jpg,"a plasticine model of a goblin raider, HDR lighting",HDR lighting,,,3.502432704,0.34323302,3.410108325,0.66018086
sd1.5_lowstep_292.jpg,"a translucent bioluminescent ctenophore floating deep in the sea, close-up, soft lighting, realistic style",close-up,soft lighting,realistic style,3.045671512,0.670328759,2.848458594,0.928836011
glide_normal_153.jpg,"grumpy king in yellow sitting in a bar, elevation view",elevation view,,,0.726381375,0.279671159,0.775754404,0.30926261
glide_normal_216.jpg,"elegant oval mirror and toucan with reflection, blurred detail, sci-fi style",blurred detail,,sci-fi style,1.010879855,0.56361608,1.98470556,0.642784094
xl2.2_normal_070.jpg,"space reflected in fox's eye , anime style",,,anime style,2.760431848,0.613743722,3.116693004,0.525619013
sd1.5_lowcorr_078.jpg,"tree of life embroidered scene, abstract style",,,abstract style,2.817479781,1.345106116,3.445889779,1.0500641
sd1.5_normal_100.jpg,"a small garden buzzing with bees, anime style",,,anime style,2.701159713,0.700532236,3.489909055,0.402954605
sd1.5_highcorr_053.jpg,castle from howl's sticker,,,,2.803217798,1.340229125,3.470274726,0.349137299
sd1.5_lowcorr_233.jpg,"a penguin slipping on a banana in the antarctic , warm color, HDR lighting",warm color,HDR lighting,,3.700231162,0.807087703,2.256322232,0.766780057
sd1.5_lowcorr_189.jpg,"lobster human hybrid in fashion photography, HDR lighting, baroque style",HDR lighting,,baroque style,2.869008944,0.529002862,2.723036745,0.822774247
AttnGAN_normal_148.jpg,"a portrait painting of a buck in suit, soft lighting",soft lighting,,,0.749492217,0.424925055,0.641620949,0.585986517
sd1.5_highcorr_257.jpg,"dragons flyring around a snowcapped fantasy mountain, blurred detail, HDR lighting",blurred detail,HDR lighting,,3.091080213,0.526274828,2.69074642,0.879305792
sd1.5_lowcorr_238.jpg,"many bodies floating in an infinite lake of blood, elevation view, close-up",elevation view,close-up,,2.000906886,0.699046062,2.380364545,0.651670405
sd1.5_lowcorr_084.jpg,"sheep that looks like broccoli, baroque style",,,baroque style,2.776694622,1.085908767,1.877263811,1.114423419
sd1.5_normal_156.jpg,"an adventure party resting in a tavern, blurred detail",blurred detail,,,2.831741764,0.792100743,3.275195155,0.624372634
glide_normal_102.jpg,"a grand stag in a fantasy forest, realistic style",,,realistic style,0.223775025,0.263707727,0.431166364,0.344089767
